ip,duration,trans_protocol,app_protocol,send_bytes,recv_bytes,t_same_main_engine,t_same_server,t_same_server_rate,t_diff_server_rate,t_diff_main_engine_rate,t_same_main_engine_2,t_same_server_2,t_same_server_rate_2,t_diff_server_rate_2,t_diff_main_engine_rate_2,same_main_engine,same_server,same_server_rate,diff_server_rate,same_src_rate,diff_src_rate,std,mean,send_rst_flag_rate,label
192.168.89.10,117823,0,1,419,531,29,63,1.0,0.0,0.54,23,40,1.0,0.0,0.43,35,35,1.0,0.0,0.03,0.97,1232.6848161530165,856.5204795204794,0.47353,0
192.168.89.10,121641,0,1,419,532,30,64,1.0,0.0,0.53,24,41,1.0,0.0,0.41,36,36,1.0,0.0,0.03,0.97,1232.7210080426055,856.4025974025974,0.47453,0
192.168.89.10,117596,0,1,419,532,31,65,1.0,0.0,0.52,25,42,1.0,0.0,0.4,37,37,1.0,0.0,0.03,0.97,1232.7599846763285,856.2737262737262,0.47552,0
192.168.89.10,1150034,0,1,419,531,32,66,1.0,0.0,0.52,26,43,1.0,0.0,0.4,37,37,1.0,0.0,0.03,0.97,1232.7989466061572,856.1448551448552,0.47652,0
192.168.89.10,121721,0,1,419,532,33,67,1.0,0.0,0.51,27,44,1.0,0.0,0.39,38,38,1.0,0.0,0.03,0.97,1232.8350992285375,856.026973026973,0.47752,0
192.168.89.10,1149436,0,1,419,532,34,68,1.0,0.0,0.5,28,45,1.0,0.0,0.38,39,39,1.0,0.0,0.03,0.97,1232.8737830954744,855.8991008991007,0.47852,0
192.168.89.10,1141153,0,1,483,531,35,69,1.0,0.0,0.49,29,46,1.0,0.0,0.37,39,39,1.0,0.0,0.03,0.97,1232.8889171036794,855.8451548451549,0.47952,0
192.168.89.10,1117065,0,1,483,532,36,69,1.0,0.0,0.48,30,45,1.0,0.0,0.33,40,40,1.0,0.0,0.03,0.97,1232.9040485656894,855.7912087912088,0.48052,0
192.168.89.22,301974,0,1,472,527,18,70,1.0,0.0,0.74,6,45,1.0,0.0,0.87,20,20,1.0,0.0,0.05,0.95,1232.9225486574624,855.7262737262738,0.48152,0
192.168.89.10,1080347,0,1,483,531,37,71,1.0,0.0,0.48,30,45,1.0,0.0,0.33,40,40,1.0,0.0,0.03,0.97,1232.9194880079222,855.7362637362637,0.48252,0
192.168.89.10,17931,0,1,483,532,38,72,1.0,0.0,0.47,31,46,1.0,0.0,0.33,41,41,1.0,0.0,0.02,0.98,1232.9164272698372,855.7462537462538,0.48352,0
192.168.89.10,12997,0,1,419,531,39,72,1.0,0.0,0.46,31,45,1.0,0.0,0.31,41,41,1.0,0.0,0.02,0.98,1232.9525383373252,855.6283716283716,0.48452,0
192.168.89.10,12863,0,1,419,532,40,73,1.0,0.0,0.45,32,46,1.0,0.0,0.3,42,42,1.0,0.0,0.02,0.98,1232.9914267306806,855.4995004995004,0.48551000000000005,0
192.168.89.10,12728,0,1,419,532,41,74,1.0,0.0,0.45,33,47,1.0,0.0,0.3,43,43,1.0,0.0,0.02,0.98,1233.0303004284724,855.3706293706292,0.48651000000000005,0
192.168.89.10,14654,0,1,419,532,42,75,1.0,0.0,0.44,34,48,1.0,0.0,0.29,44,44,1.0,0.0,0.02,0.98,1233.0691594320908,855.2417582417582,0.48751000000000005,0
192.168.89.10,14095,0,1,419,532,43,76,1.0,0.0,0.43,35,49,1.0,0.0,0.29,45,45,1.0,0.0,0.02,0.98,1233.1052177982215,855.1238761238762,0.48851000000000006,0
192.168.89.10,13968,0,1,419,532,44,77,1.0,0.0,0.43,36,50,1.0,0.0,0.28,46,46,1.0,0.0,0.02,0.98,1233.1440486538038,854.995004995005,0.48951000000000006,0
192.168.89.10,14326,0,1,419,532,45,78,1.0,0.0,0.42,37,51,1.0,0.0,0.27,46,46,1.0,0.0,0.02,0.98,1233.1800812425329,854.8771228771228,0.49051000000000006,0
183.220.151.49,14990389,0,3,180,311,1,12,1.0,0.0,0.92,1,5,1.0,0.0,0.8,1,1,1.0,0.0,1.0,0.0,1233.323576676204,854.5204795204794,0.49051000000000006,0
192.168.89.10,1122900,0,1,419,532,46,78,1.0,0.0,0.41,38,51,1.0,0.0,0.25,47,47,1.0,0.0,0.02,0.98,1233.3623376095434,854.3916083916084,0.49151000000000006,0
111.19.187.26,33296,0,0,254,198,1,2,1.0,0.0,0.5,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,1233.4702661629449,854.0979020979021,0.49251000000000006,0
112.25.252.133,66279,0,0,273,218,1,3,1.0,0.0,0.67,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,1233.5690321766158,853.8231768231767,0.49351000000000006,0
36.189.211.5,100982,0,0,273,218,1,4,1.0,0.0,0.75,1,3,1.0,0.0,0.67,1,1,1.0,0.0,1.0,0.0,1233.6649583593605,853.5594405594404,0.49451000000000006,0
111.43.179.67,112210,0,0,273,218,1,5,1.0,0.0,0.8,1,4,1.0,0.0,0.75,1,1,1.0,0.0,1.0,0.0,1233.760820705869,853.2957042957042,0.4955,0
192.168.89.22,114213,0,1,472,527,12,68,1.0,0.0,0.82,5,46,1.0,0.0,0.89,20,20,1.0,0.0,0.05,0.95,1233.779176609685,853.2307692307692,0.4965,0
192.168.89.10,206067,0,1,483,531,43,69,1.0,0.0,0.38,37,47,1.0,0.0,0.21,47,47,1.0,0.0,0.02,0.98,1233.794182842779,853.1768231768233,0.4975,0
111.43.179.67,126031,0,0,273,218,2,5,1.0,0.0,0.6,2,5,1.0,0.0,0.6,2,2,1.0,0.0,0.5,0.5,1233.889953367617,852.9130869130869,0.4985,0
36.189.211.5,99848,0,0,273,218,2,6,1.0,0.0,0.67,2,6,1.0,0.0,0.67,2,2,1.0,0.0,0.5,0.5,1233.9856600920307,852.6493506493506,0.4995,0
112.25.252.133,79745,0,0,273,218,2,7,1.0,0.0,0.71,2,7,1.0,0.0,0.71,2,2,1.0,0.0,0.5,0.5,1234.0813030308648,852.3856143856143,0.5005,0
192.168.89.10,160369,0,1,483,531,44,70,1.0,0.0,0.37,38,48,1.0,0.0,0.21,48,48,1.0,0.0,0.02,0.98,1234.0990274902115,852.3206793206793,0.5015,0
192.168.89.10,162763,0,1,483,532,45,70,1.0,0.0,0.36,39,49,1.0,0.0,0.2,49,49,1.0,0.0,0.02,0.98,1234.1139900518815,852.2667332667332,0.5025,0
192.168.89.10,167159,0,1,483,532,46,71,1.0,0.0,0.35,40,50,1.0,0.0,0.2,50,50,1.0,0.0,0.02,0.98,1234.1106529357558,852.2777222777223,0.5025,0
192.168.89.22,148700,0,1,472,527,12,71,1.0,0.0,0.83,6,51,1.0,0.0,0.88,14,14,1.0,0.0,0.07,0.93,1234.1317077867336,852.2017982017983,0.5035,0
36.170.90.100,41174,0,3,1515,5638,1,8,1.0,0.0,0.88,1,6,1.0,0.0,0.83,1,1,1.0,0.0,1.0,0.0,1234.2716699531536,853.1678321678322,0.5045,0
36.170.90.100,45468,0,3,1455,5540,2,9,1.0,0.0,0.78,2,7,1.0,0.0,0.71,2,2,1.0,0.0,0.5,0.5,1234.3802250479714,854.0739260739259,0.50549,0
36.170.90.100,41534,0,3,1455,5540,3,10,1.0,0.0,0.7,3,8,1.0,0.0,0.62,3,3,1.0,0.0,0.33,0.67,1234.466885896401,855.0559440559441,0.50549,0
36.170.90.100,8693,0,0,273,274,4,8,0.25,0.75,0.88,4,8,0.25,0.75,0.88,4,1,0.25,0.75,0.25,0.75,1229.738808937105,851.015984015984,0.50549,0
36.170.90.100,39436,0,3,1515,5638,5,11,0.8,0.2,0.64,5,9,0.8,0.2,0.56,5,4,0.8,0.2,0.2,0.8,1229.859088376428,852.0579420579422,0.50549,0
192.168.89.22,12257,0,1,472,527,13,72,1.0,0.0,0.82,7,52,1.0,0.0,0.87,15,15,1.0,0.0,0.07,0.93,1229.880202444108,851.982017982018,0.50649,0
192.168.89.10,140865,0,1,483,531,46,72,1.0,0.0,0.36,41,53,1.0,0.0,0.23,47,47,1.0,0.0,0.02,0.98,1229.6845123681455,852.3986013986014,0.50649,0
192.168.93.30,28565,0,1,546,595,7,73,1.0,0.0,0.9,2,54,1.0,0.0,0.96,8,8,1.0,0.0,0.12,0.88,1226.0163020092525,849.0789210789211,0.50649,0
192.168.93.30,15247355,0,1,547,691,8,74,1.0,0.0,0.89,3,55,1.0,0.0,0.95,9,9,1.0,0.0,0.11,0.89,1226.0137997794575,849.0889110889111,0.50649,0
192.168.93.30,3132,0,1,546,595,9,75,1.0,0.0,0.88,4,56,1.0,0.0,0.93,10,10,1.0,0.0,0.1,0.9,1226.0115440319044,849.0979020979021,0.50649,0
192.168.89.10,101427,0,1,483,531,47,76,1.0,0.0,0.38,42,57,1.0,0.0,0.26,48,48,1.0,0.0,0.02,0.98,1226.0264634895766,849.0439560439562,0.50749,0
223.109.146.161,205381,0,3,2425,5225,1,12,1.0,0.0,0.92,1,10,1.0,0.0,0.9,1,1,1.0,0.0,1.0,0.0,1226.3359429618602,849.3066933066933,0.50749,0
117.184.34.196,200410,0,3,1647,7233,1,13,1.0,0.0,0.92,1,11,1.0,0.0,0.91,1,1,1.0,0.0,1.0,0.0,1226.5548729105528,850.4155844155844,0.50749,0
39.106.123.113,232000,0,3,1525,6375,1,14,1.0,0.0,0.93,1,12,1.0,0.0,0.92,1,1,1.0,0.0,1.0,0.0,1226.1924556550864,849.9310689310689,0.50749,0
183.232.23.240,148937,0,3,1411,3106,2,15,1.0,0.0,0.87,2,13,1.0,0.0,0.85,2,2,1.0,0.0,0.5,0.5,1225.7722661951548,849.3326673326674,0.50849,0
39.106.32.246,44050,0,3,224,128,1,16,1.0,0.0,0.94,1,14,1.0,0.0,0.93,1,1,1.0,0.0,1.0,0.0,1225.489135922408,847.6683316683318,0.50849,0
192.168.89.22,80513,0,1,472,527,12,73,1.0,0.0,0.84,8,58,1.0,0.0,0.86,14,14,1.0,0.0,0.07,0.93,1225.102947236726,846.2517482517482,0.50949,0
192.168.89.10,59791,0,1,483,531,47,73,1.0,0.0,0.36,43,59,1.0,0.0,0.27,48,48,1.0,0.0,0.02,0.98,1225.1307522067327,845.6373626373628,0.51049,0
192.168.89.10,94018,0,1,483,532,48,74,1.0,0.0,0.35,44,60,1.0,0.0,0.27,49,49,1.0,0.0,0.02,0.98,1225.1455300147004,845.5834165834166,0.51149,0
192.168.89.22,149551,0,1,472,527,13,74,1.0,0.0,0.82,9,58,1.0,0.0,0.84,14,14,1.0,0.0,0.07,0.93,1225.163606236345,845.5184815184814,0.51249,0
192.168.93.30,16284452,0,1,547,691,8,75,1.0,0.0,0.89,5,59,1.0,0.0,0.92,10,10,1.0,0.0,0.1,0.9,1225.163606236345,845.5184815184814,0.51249,0
192.168.93.30,24306,0,1,546,595,9,76,1.0,0.0,0.88,6,60,1.0,0.0,0.9,10,10,1.0,0.0,0.1,0.9,1225.1613751255,845.5274725274727,0.51249,0
192.168.89.22,301200,0,1,472,527,14,77,1.0,0.0,0.82,10,60,1.0,0.0,0.83,14,14,1.0,0.0,0.07,0.93,1225.1794481483066,845.4625374625375,0.51349,0
192.168.93.30,3058,0,1,546,595,10,78,1.0,0.0,0.87,6,57,1.0,0.0,0.89,10,10,1.0,0.0,0.1,0.9,1225.0694601655682,845.7622377622376,0.51349,0
192.168.89.22,210691,0,1,472,527,15,79,1.0,0.0,0.81,8,57,1.0,0.0,0.86,14,14,1.0,0.0,0.07,0.93,1225.0694601655682,845.7622377622376,0.51349,0
192.168.59.4,5040648,0,1,3989,37043,1,80,1.0,0.0,0.99,1,58,1.0,0.0,0.98,1,1,1.0,0.0,1.0,0.0,1229.0476493607064,849.2107892107891,0.51349,0
192.168.103.240,94722,0,2,2834,12042,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,1230.6059211975596,851.5054945054945,0.51349,0
192.168.93.30,22712,0,1,546,595,11,81,1.0,0.0,0.86,7,59,1.0,0.0,0.88,11,11,1.0,0.0,0.09,0.91,1230.606168799378,851.5044955044956,0.51349,0
192.168.89.10,108410,0,1,483,531,49,82,1.0,0.0,0.4,36,54,1.0,0.0,0.33,48,48,1.0,0.0,0.02,0.98,1230.6211380505295,851.4505494505495,0.51449,0
192.168.59.4,4907721,0,1,2010,9113,2,83,1.0,0.0,0.98,2,55,1.0,0.0,0.96,2,2,1.0,0.0,0.5,0.5,1231.1248253473289,852.922077922078,0.51449,0
192.168.59.4,4907289,0,1,2010,11999,3,84,1.0,0.0,0.96,3,56,1.0,0.0,0.95,3,3,1.0,0.0,0.33,0.67,1231.608099201792,854.4585414585416,0.51349,0
192.168.59.4,4905732,0,1,1890,2131,4,85,1.0,0.0,0.95,4,57,1.0,0.0,0.93,4,4,1.0,0.0,0.25,0.75,1231.9828122749393,855.8751248751248,0.51249,0
192.168.59.4,4903307,0,1,1890,3226,5,86,1.0,0.0,0.94,5,57,1.0,0.0,0.91,5,5,1.0,0.0,0.2,0.8,1232.3557830615046,857.2917082917082,0.51149,0
192.168.59.4,4900700,0,1,1098,895,6,87,1.0,0.0,0.93,6,58,1.0,0.0,0.9,6,6,1.0,0.0,0.17,0.83,1232.2275073790095,858.1428571428571,0.51149,0
192.168.93.30,2999,0,1,546,595,12,86,1.0,0.0,0.86,8,41,1.0,0.0,0.8,10,10,1.0,0.0,0.1,0.9,1232.2065585587047,858.2167832167833,0.51049,0
192.168.118.20,161,0,0,78,64,1,9,1.0,0.0,0.89,1,9,1.0,0.0,0.89,1,1,1.0,0.0,1.0,0.0,1232.3961710298113,857.8121878121879,0.51049,1
192.168.89.10,14131,0,1,483,531,48,83,1.0,0.0,0.42,18,39,1.0,0.0,0.54,46,46,1.0,0.0,0.02,0.98,1232.3927798143573,857.8231768231767,0.51049,0
192.168.93.30,21974,0,1,546,595,12,84,1.0,0.0,0.86,9,38,1.0,0.0,0.76,10,10,1.0,0.0,0.1,0.9,1232.375244912324,857.8861138861139,0.50949,0
192.168.93.30,14343455,0,1,547,691,12,84,1.0,0.0,0.86,10,33,1.0,0.0,0.7,11,11,1.0,0.0,0.09,0.91,1232.3889050705154,857.8261738261737,0.50949,0
192.168.93.30,3590,0,1,546,595,12,81,1.0,0.0,0.85,11,36,1.0,0.0,0.69,12,12,1.0,0.0,0.08,0.92,1231.8667604466393,855.6703296703297,0.51149,0
192.168.89.10,95822,0,1,483,531,48,82,1.0,0.0,0.41,12,37,1.0,0.0,0.68,45,45,1.0,0.0,0.02,0.98,1231.6777700565062,856.0749250749251,0.51149,0
192.168.89.10,93131,0,1,483,531,49,83,1.0,0.0,0.41,12,36,1.0,0.0,0.67,46,46,1.0,0.0,0.02,0.98,1231.6743923629272,856.085914085914,0.51149,0
192.168.89.22,285631,0,1,472,527,13,84,1.0,0.0,0.85,7,33,1.0,0.0,0.79,13,13,1.0,0.0,0.08,0.92,1231.6957236040707,856.0099900099901,0.51249,0
192.168.89.22,100050,0,1,472,527,14,85,1.0,0.0,0.84,7,33,1.0,0.0,0.79,14,14,1.0,0.0,0.07,0.93,1231.7142533786175,855.945054945055,0.51349,0
192.168.89.22,95756,0,1,472,527,15,86,1.0,0.0,0.83,8,30,1.0,0.0,0.73,15,15,1.0,0.0,0.07,0.93,1231.732779451132,855.8801198801199,0.51449,0
192.168.89.10,68546,0,1,483,531,50,87,1.0,0.0,0.43,8,30,1.0,0.0,0.73,47,47,1.0,0.0,0.02,0.98,1231.7297145974294,855.8901098901099,0.51548,0
192.168.89.10,65761,0,1,483,531,51,88,1.0,0.0,0.42,9,30,1.0,0.0,0.7,48,48,1.0,0.0,0.02,0.98,1231.7448622686209,855.8361638361638,0.51648,0
192.168.89.10,90216,0,1,483,532,52,89,1.0,0.0,0.42,10,31,1.0,0.0,0.68,49,49,1.0,0.0,0.02,0.98,1231.741486889137,855.8471528471529,0.51648,0
192.168.89.10,90050,0,1,483,531,53,90,1.0,0.0,0.41,11,32,1.0,0.0,0.66,50,50,1.0,0.0,0.02,0.98,1231.1299522967329,854.1938061938063,0.51748,0
192.168.89.10,12163,0,1,483,531,54,91,1.0,0.0,0.41,12,33,1.0,0.0,0.64,50,50,1.0,0.0,0.02,0.98,1231.148469225744,853.5204795204794,0.51748,0
39.156.66.14,94151,0,0,246,198,2,10,0.5,0.5,0.9,1,2,1.0,0.0,0.5,2,1,0.5,0.5,0.5,0.5,1231.2575262944756,853.2297702297702,0.51748,0
192.168.89.22,7347,0,1,472,527,16,89,1.0,0.0,0.82,7,29,1.0,0.0,0.76,13,13,1.0,0.0,0.08,0.92,1231.2575262944756,853.2297702297702,0.51748,0
192.168.89.22,260158,0,1,472,527,14,70,1.0,0.0,0.8,6,19,1.0,0.0,0.68,14,14,1.0,0.0,0.07,0.93,1231.2313009052464,853.3066933066933,0.51848,0
120.241.21.115,203509,0,1,1122,632,1,60,1.0,0.0,0.98,1,19,1.0,0.0,0.95,1,1,1.0,0.0,1.0,0.0,1231.219862080728,853.8911088911087,0.51948,0
192.168.89.10,87069,0,1,483,531,19,51,1.0,0.0,0.63,9,18,1.0,0.0,0.5,46,46,1.0,0.0,0.02,0.98,1231.3256040758474,854.6903096903097,0.52048,0
192.168.89.10,15735,0,1,483,531,20,54,1.0,0.0,0.63,10,20,1.0,0.0,0.5,45,45,1.0,0.0,0.02,0.98,1231.401393354538,854.4035964035965,0.5234800000000001,0
192.168.93.30,15355370,0,1,547,691,9,43,1.0,0.0,0.79,1,14,1.0,0.0,0.93,12,12,1.0,0.0,0.08,0.92,1231.417052936784,854.3326673326674,0.5234800000000001,0
192.168.118.27,12038623,0,1,5207,13052,1,34,1.0,0.0,0.97,1,9,1.0,0.0,0.89,1,1,1.0,0.0,1.0,0.0,1235.9876345195355,855.9170829170828,0.5234800000000001,0
192.168.93.30,16340510,0,1,547,691,7,35,1.0,0.0,0.8,2,10,1.0,0.0,0.8,13,13,1.0,0.0,0.08,0.92,1235.9850972061952,855.9270729270729,0.5234800000000001,0
192.168.93.30,15318893,0,1,547,691,3,22,1.0,0.0,0.86,3,4,1.0,0.0,0.25,14,14,1.0,0.0,0.07,0.93,1235.9825598069006,855.9370629370628,0.5234800000000001,0
121.194.4.112,11850392,0,3,1927,1465,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,1236.4042099813921,857.3256743256743,0.5234800000000001,0
192.168.93.30,14333359,0,1,547,691,4,10,1.0,0.0,0.6,2,2,1.0,0.0,0.0,15,15,1.0,0.0,0.07,0.93,1236.4044603166994,857.3246753246755,0.5234800000000001,0
192.168.118.200,1629559,0,1,725,698,1,6,1.0,0.0,0.83,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,1236.3728662435815,857.5014985014985,0.5234800000000001,0
192.168.89.22,6033792,0,1,1317,1253,1,7,1.0,0.0,0.86,1,3,1.0,0.0,0.67,17,17,1.0,0.0,0.06,0.94,1236.419227716134,858.2697302697302,0.5234800000000001,0
192.168.89.22,8281897,0,1,537,2207,2,7,1.0,0.0,0.71,2,4,1.0,0.0,0.5,18,18,1.0,0.0,0.06,0.94,1236.419227716134,858.2697302697302,0.5234800000000001,0
120.226.166.190,2088337,0,0,1079,256,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,1236.3970946015468,858.8111888111888,0.5234800000000001,0
192.168.93.30,16360330,0,1,547,691,4,8,1.0,0.0,0.5,2,5,1.0,0.0,0.6,16,16,1.0,0.0,0.06,0.94,1236.3945347442555,858.8211788211787,0.5234800000000001,0
192.168.118.200,914186,0,1,725,698,2,7,1.0,0.0,0.71,2,5,1.0,0.0,0.6,2,2,1.0,0.0,0.5,0.5,1236.3627263893065,858.998001998002,0.5234800000000001,0
192.168.89.22,1302151,0,1,472,527,3,7,1.0,0.0,0.57,3,6,1.0,0.0,0.5,19,19,1.0,0.0,0.05,0.95,1236.3839039388229,858.9230769230769,0.5244800000000001,0
192.168.89.22,9933,0,1,472,527,4,8,1.0,0.0,0.5,4,7,1.0,0.0,0.43,20,20,1.0,0.0,0.05,0.95,1236.2737038244375,859.185814185814,0.52547,0
39.156.66.18,1096918,0,1,246,198,1,9,1.0,0.0,0.89,1,7,1.0,0.0,0.86,1,1,1.0,0.0,1.0,0.0,1236.3862013744988,858.8851148851147,0.52547,0
192.168.89.22,1228097,0,1,472,527,5,10,1.0,0.0,0.5,5,8,1.0,0.0,0.38,20,20,1.0,0.0,0.05,0.95,1236.4048118531382,858.8201798201799,0.52647,0
39.106.123.113,245717,0,3,1525,6375,1,2,1.0,0.0,0.5,1,1,1.0,0.0,0.0,2,2,1.0,0.0,0.5,0.5,1236.5418601956812,859.8071928071927,0.52647,0
39.156.154.37,10389123,0,3,1978,1034,1,3,1.0,0.0,0.67,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,1237.0067544880228,861.2357642357643,0.52647,0
39.156.28.93,16826784,0,3,1553,3927,1,4,1.0,0.0,0.75,1,3,1.0,0.0,0.67,1,1,1.0,0.0,1.0,0.0,1237.1571106151362,862.2507492507492,0.52747,0
192.168.89.22,254715,0,1,472,527,6,11,1.0,0.0,0.45,4,7,1.0,0.0,0.43,21,21,1.0,0.0,0.05,0.95,1237.1571106151362,862.2507492507492,0.52747,0
192.168.89.22,7057012,0,1,537,2207,7,12,1.0,0.0,0.42,5,8,1.0,0.0,0.38,22,22,1.0,0.0,0.05,0.95,1237.1383313893252,862.3156843156842,0.52647,0
120.233.23.111,283604,0,1,1111,2325,1,13,1.0,0.0,0.92,1,9,1.0,0.0,0.89,1,1,1.0,0.0,1.0,0.0,1237.1204386443533,862.8891108891107,0.52747,0
120.233.23.111,203305,0,1,1096,648,2,14,1.0,0.0,0.86,2,10,1.0,0.0,0.8,2,2,1.0,0.0,0.5,0.5,1237.080529253471,863.5124875124875,0.52747,0
42.187.184.232,193238,0,1,1319,5188,1,15,1.0,0.0,0.93,1,11,1.0,0.0,0.91,1,1,1.0,0.0,1.0,0.0,1237.1021189033495,864.3586413586412,0.52747,0
192.168.93.30,3177,0,1,546,595,3,16,1.0,0.0,0.81,2,12,1.0,0.0,0.83,17,17,1.0,0.0,0.06,0.94,1237.0808811842944,864.4325674325675,0.52647,0
192.168.89.22,161516,0,1,472,527,8,17,1.0,0.0,0.53,6,12,1.0,0.0,0.5,23,23,1.0,0.0,0.04,0.96,1237.125855933332,863.8351648351648,0.52647,0
39.156.66.18,81188,0,1,520,417,2,18,1.0,0.0,0.89,2,13,1.0,0.0,0.85,2,2,1.0,0.0,0.5,0.5,1236.5514593187786,862.2527472527472,0.52647,0
39.156.66.18,97858,0,1,246,198,3,19,1.0,0.0,0.84,3,14,1.0,0.0,0.79,3,3,1.0,0.0,0.33,0.67,1236.5514593187786,862.2527472527472,0.52647,0
120.232.131.251,135562,0,1,415,4686,1,20,1.0,0.0,0.95,1,15,1.0,0.0,0.93,1,1,1.0,0.0,1.0,0.0,1236.6172443177004,861.6143856143857,0.52647,0
192.168.89.22,157023,0,1,472,528,9,21,1.0,0.0,0.57,7,16,1.0,0.0,0.56,24,24,1.0,0.0,0.04,0.96,1236.4660965185872,860.5014985014985,0.52747,0
192.168.89.22,156992,0,1,472,527,10,22,1.0,0.0,0.55,8,17,1.0,0.0,0.53,25,25,1.0,0.0,0.04,0.96,1236.3145151908054,859.3896103896104,0.52847,0
192.168.89.22,191970,0,1,472,527,11,23,1.0,0.0,0.52,9,18,1.0,0.0,0.5,25,25,1.0,0.0,0.04,0.96,1236.163673422897,858.2807192807193,0.52947,0
111.13.25.101,4012805,0,3,3811,5616,1,4,1.0,0.0,0.75,1,4,1.0,0.0,0.75,1,1,1.0,0.0,1.0,0.0,1239.466792737696,860.5044955044956,0.52947,0
192.168.89.22,169747,0,1,472,527,12,23,1.0,0.0,0.48,10,18,1.0,0.0,0.44,26,26,1.0,0.0,0.04,0.96,1237.6950608875536,858.1848151848152,0.53047,0
192.168.93.30,14376072,0,1,547,691,3,26,1.0,0.0,0.88,2,21,1.0,0.0,0.9,18,18,1.0,0.0,0.06,0.94,1237.0218420616052,855.4135864135865,0.53047,0
192.168.89.22,6450132,0,1,537,2207,14,28,1.0,0.0,0.5,10,21,1.0,0.0,0.52,27,27,1.0,0.0,0.04,0.96,1236.8507370111254,854.3556443556444,0.53047,0
117.174.50.73,43370,0,3,1264,4579,1,6,1.0,0.0,0.83,1,5,1.0,0.0,0.8,1,1,1.0,0.0,1.0,0.0,1233.991587768488,852.077922077922,0.53147,0
117.174.50.73,42551,0,3,1264,4579,2,7,1.0,0.0,0.71,2,6,1.0,0.0,0.67,2,2,1.0,0.0,0.5,0.5,1233.7168395480346,851.5694305694307,0.53247,0
117.174.50.73,42780,0,3,1264,4579,3,8,1.0,0.0,0.62,3,7,1.0,0.0,0.57,3,3,1.0,0.0,0.33,0.67,1233.6717877216288,851.4515484515483,0.53247,0
117.174.50.73,41731,0,3,1264,4579,4,9,1.0,0.0,0.56,4,8,1.0,0.0,0.5,4,4,1.0,0.0,0.25,0.75,1233.5596986333028,851.1958041958043,0.53347,0
117.174.50.73,42387,0,3,1264,4643,5,10,1.0,0.0,0.5,5,9,1.0,0.0,0.44,5,5,1.0,0.0,0.2,0.8,1233.6152942303318,851.4265734265733,0.53347,0
120.233.23.111,151345,0,1,1096,648,3,26,1.0,0.0,0.88,3,20,1.0,0.0,0.85,3,3,1.0,0.0,0.33,0.67,1233.5844004394314,852.038961038961,0.53347,0
192.168.93.30,16436734,0,1,547,691,4,27,1.0,0.0,0.85,3,16,1.0,0.0,0.81,19,19,1.0,0.0,0.05,0.95,1233.581889589449,852.0489510489509,0.53347,0
192.168.93.30,15347088,0,1,547,691,4,27,1.0,0.0,0.85,3,9,1.0,0.0,0.67,19,19,1.0,0.0,0.05,0.95,1233.5788667378567,852.0609390609392,0.53347,0
192.168.89.22,6412009,0,1,537,2207,12,26,1.0,0.0,0.54,2,5,1.0,0.0,0.6,27,27,1.0,0.0,0.04,0.96,1233.5995353763815,851.5274725274727,0.53247,0
192.168.89.22,6839123,0,1,537,2207,12,26,1.0,0.0,0.54,2,5,1.0,0.0,0.6,28,28,1.0,0.0,0.04,0.96,1233.584598903429,851.5814185814186,0.53147,0
192.168.93.30,15262622,0,1,547,691,5,26,1.0,0.0,0.81,3,6,1.0,0.0,0.5,18,18,1.0,0.0,0.06,0.94,1233.507957482955,850.7472527472528,0.53047,0
192.168.89.22,6564344,0,1,607,2702,11,25,1.0,0.0,0.56,3,6,1.0,0.0,0.5,29,29,1.0,0.0,0.03,0.97,1233.4772459430962,850.8711288711288,0.52947,0
192.168.89.22,6546676,0,1,537,2208,12,26,1.0,0.0,0.54,4,7,1.0,0.0,0.43,30,30,1.0,0.0,0.03,0.97,1233.477245943096,850.8711288711288,0.52947,0
192.168.93.30,15253712,0,1,547,691,5,22,1.0,0.0,0.77,3,7,1.0,0.0,0.57,19,19,1.0,0.0,0.05,0.95,1233.494545431793,850.3456543456543,0.52947,0
39.156.154.37,11349687,0,3,1940,1034,1,8,1.0,0.0,0.88,1,1,1.0,0.0,0.0,2,2,1.0,0.0,0.5,0.5,1233.9517235924714,851.1948051948053,0.52847,0
111.13.25.101,2559561,0,3,2789,5488,2,9,1.0,0.0,0.78,1,2,1.0,0.0,0.5,2,2,1.0,0.0,0.5,0.5,1235.449580468008,852.9080919080919,0.52747,0
203.209.230.34,1927028,0,3,2977,1329,1,9,1.0,0.0,0.89,1,3,1.0,0.0,0.67,1,1,1.0,0.0,1.0,0.0,1237.231962331979,855.3366633366634,0.52847,0
192.168.89.22,5895298,0,1,537,2207,7,15,1.0,0.0,0.53,5,7,1.0,0.0,0.29,30,30,1.0,0.0,0.03,0.97,1237.2135471276758,855.4015984015983,0.52747,0
